timestamp,open,high,low,close,volume
2025-04-13 14:11:00,128.36,128.4,128.1,128.18,2214.467
2025-04-13 14:12:00,128.18,128.22,128.05,128.14,2515.01
2025-04-13 14:13:00,128.14,128.23,128.01,128.01,1167.773
2025-04-13 14:14:00,128.01,128.01,127.91,127.97,2116.175
2025-04-13 14:15:00,127.98,128.27,127.91,128.23,2211.99
2025-04-13 14:16:00,128.23,128.23,127.54,127.72,7103.41
2025-04-13 14:17:00,127.72,127.84,127.6,127.7,5057.31
2025-04-13 14:18:00,127.71,127.79,127.66,127.67,1538.738
2025-04-13 14:19:00,127.67,128.02,127.67,128.01,3390.136
2025-04-13 14:20:00,128.02,128.05,127.72,127.81,2568.714
2025-04-13 14:21:00,127.81,127.97,127.75,127.88,1867.5
2025-04-13 14:22:00,127.87,127.92,127.78,127.82,994.688
2025-04-13 14:23:00,127.82,127.91,127.71,127.77,1165.504
2025-04-13 14:24:00,127.78,127.8,127.61,127.68,2440.443
2025-04-13 14:25:00,127.69,127.7,127.56,127.66,1556.33
2025-04-13 14:26:00,127.66,127.83,127.61,127.82,2421.807
2025-04-13 14:27:00,127.82,127.87,127.77,127.82,1865.592
2025-04-13 14:28:00,127.82,128.04,127.77,128.02,3072.243
2025-04-13 14:29:00,128.02,128.12,128.0,128.07,2387.478
2025-04-13 14:30:00,128.06,128.1,127.91,127.95,2002.589
2025-04-13 14:31:00,127.95,128.39,127.95,128.36,3134.057
2025-04-13 14:32:00,128.36,128.55,128.28,128.37,4117.472
2025-04-13 14:33:00,128.36,128.68,128.36,128.68,2665.668
2025-04-13 14:34:00,128.68,128.7,128.46,128.49,2187.99
2025-04-13 14:35:00,128.48,128.56,128.42,128.56,2279.285
2025-04-13 14:36:00,128.56,128.92,128.55,128.62,5440.397
2025-04-13 14:37:00,128.62,128.67,128.49,128.49,1390.4
2025-04-13 14:38:00,128.48,129.16,128.47,129.04,6342.781
2025-04-13 14:39:00,129.05,129.05,128.87,128.87,1691.64
2025-04-13 14:40:00,128.88,129.04,128.86,129.03,1080.345
2025-04-13 14:41:00,129.04,129.16,128.89,128.98,2621.497
2025-04-13 14:42:00,128.97,129.24,128.97,129.09,2586.468
2025-04-13 14:43:00,129.09,129.12,128.84,128.99,2168.934
2025-04-13 14:44:00,129.0,129.05,128.35,128.48,20365.091
2025-04-13 14:45:00,128.48,128.67,128.46,128.62,2616.938
2025-04-13 14:46:00,128.61,128.61,128.48,128.58,2571.9
2025-04-13 14:47:00,128.58,128.58,128.31,128.34,3355.232
2025-04-13 14:48:00,128.33,128.47,128.31,128.47,1695.366
2025-04-13 14:49:00,128.47,128.5,128.33,128.33,497.09
2025-04-13 14:50:00,128.34,128.41,128.31,128.4,1505.989
2025-04-13 14:51:00,128.41,128.51,128.38,128.46,1922.962
2025-04-13 14:52:00,128.46,128.54,128.4,128.42,1182.147
2025-04-13 14:53:00,128.41,128.47,128.31,128.36,995.231
2025-04-13 14:54:00,128.36,128.39,128.31,128.38,894.29
2025-04-13 14:55:00,128.38,128.56,128.31,128.55,1295.085
2025-04-13 14:56:00,128.56,128.56,128.41,128.47,2949.098
2025-04-13 14:57:00,128.47,128.67,128.46,128.64,1406.417
2025-04-13 14:58:00,128.65,128.65,128.51,128.54,696.901
2025-04-13 14:59:00,128.53,128.65,128.5,128.6,2126.138
2025-04-13 15:00:00,128.61,128.62,128.43,128.48,1167.13
2025-04-13 15:01:00,128.48,128.51,128.33,128.35,1821.676
2025-04-13 15:02:00,128.35,128.35,128.22,128.23,1982.118
2025-04-13 15:03:00,128.23,128.24,127.94,128.01,3182.91
2025-04-13 15:04:00,128.01,128.12,127.98,128.07,3799.346
2025-04-13 15:05:00,128.08,128.14,127.96,127.96,1391.574
2025-04-13 15:06:00,127.96,128.03,127.57,127.75,32599.052
2025-04-13 15:07:00,127.75,127.95,127.74,127.92,2929.334
2025-04-13 15:08:00,127.92,128.05,127.84,127.87,3043.794
2025-04-13 15:09:00,127.87,127.94,127.77,127.91,1376.367
2025-04-13 15:10:00,127.91,128.17,127.91,128.16,2212.086
2025-04-13 15:11:00,128.16,128.28,128.16,128.25,1982.27
2025-04-13 15:12:00,128.26,128.33,128.25,128.25,1378.757
2025-04-13 15:13:00,128.25,128.34,128.17,128.21,2078.082
2025-04-13 15:14:00,128.21,128.27,128.14,128.27,1054.712
2025-04-13 15:15:00,128.27,128.4,128.22,128.39,2180.502
2025-04-13 15:16:00,128.4,128.52,128.21,128.22,2887.624
2025-04-13 15:17:00,128.21,128.22,128.1,128.21,2008.652
2025-04-13 15:18:00,128.2,128.86,128.0,128.75,25664.714
2025-04-13 15:19:00,128.75,128.75,128.46,128.55,3131.26
2025-04-13 15:20:00,128.55,128.62,128.43,128.55,1949.67
2025-04-13 15:21:00,128.55,128.62,128.44,128.51,1953.177
2025-04-13 15:22:00,128.51,128.57,128.41,128.54,2036.778
2025-04-13 15:23:00,128.53,128.76,128.52,128.76,1975.442
2025-04-13 15:24:00,128.75,128.78,128.51,128.51,1079.195
2025-04-13 15:25:00,128.51,128.69,128.51,128.68,1592.362
2025-04-13 15:26:00,128.68,128.68,128.51,128.68,1641.978
2025-04-13 15:27:00,128.69,128.76,128.6,128.63,2126.427
2025-04-13 15:28:00,128.63,128.64,128.56,128.62,989.929
2025-04-13 15:29:00,128.62,128.62,128.51,128.62,1726.187
2025-04-13 15:30:00,128.62,128.9,128.48,128.9,2328.932
2025-04-13 15:31:00,128.9,128.92,128.72,128.86,2045.156
2025-04-13 15:32:00,128.86,128.9,128.45,128.6,7925.201
2025-04-13 15:33:00,128.6,128.72,128.39,128.42,2088.282
2025-04-13 15:34:00,128.43,128.61,128.38,128.52,1262.429
2025-04-13 15:35:00,128.51,128.52,128.36,128.44,1047.744
2025-04-13 15:36:00,128.44,128.56,128.41,128.44,1235.604
2025-04-13 15:37:00,128.44,128.54,128.42,128.53,642.064
2025-04-13 15:38:00,128.54,128.77,128.53,128.76,2275.601
2025-04-13 15:39:00,128.77,128.77,128.59,128.64,3698.363
2025-04-13 15:40:00,128.64,128.66,128.4,128.4,1400.451
2025-04-13 15:41:00,128.4,128.51,128.39,128.42,1229.262
2025-04-13 15:42:00,128.43,128.43,128.21,128.21,958.842
2025-04-13 15:43:00,128.21,128.25,128.21,128.24,1625.691
2025-04-13 15:44:00,128.24,128.28,128.22,128.22,1194.584
2025-04-13 15:45:00,128.23,128.37,128.21,128.35,1784.454
2025-04-13 15:46:00,128.34,128.34,128.22,128.29,603.706
2025-04-13 15:47:00,128.29,128.37,128.29,128.37,824.563
2025-04-13 15:48:00,128.37,128.47,128.35,128.37,1094.927
2025-04-13 15:49:00,128.38,128.54,128.34,128.54,783.968
2025-04-13 15:50:00,128.54,128.77,128.52,128.77,1914.846
2025-04-13 15:51:00,128.76,128.78,128.61,128.76,2366.137
2025-04-13 15:52:00,128.75,128.88,128.7,128.84,2430.627
2025-04-13 15:53:00,128.84,128.85,128.75,128.75,1868.303
2025-04-13 15:54:00,128.76,128.84,128.61,128.61,3434.264
2025-04-13 15:55:00,128.61,128.65,128.58,128.62,390.379
2025-04-13 15:56:00,128.62,128.84,128.61,128.82,541.069
2025-04-13 15:57:00,128.83,128.83,128.72,128.75,477.867
2025-04-13 15:58:00,128.74,128.75,128.68,128.7,531.81
2025-04-13 15:59:00,128.7,128.8,128.69,128.72,1059.381
2025-04-13 16:00:00,128.71,129.1,128.66,129.07,7965.417
2025-04-13 16:01:00,129.06,129.45,129.03,129.21,4532.805
2025-04-13 16:02:00,129.2,129.3,129.14,129.18,1982.812
2025-04-13 16:03:00,129.18,129.38,129.17,129.34,1275.491
2025-04-13 16:04:00,129.34,129.42,129.12,129.42,5227.415
2025-04-13 16:05:00,129.42,129.42,128.97,128.98,2171.217
2025-04-13 16:06:00,128.99,129.1,128.98,129.03,827.737
2025-04-13 16:07:00,129.04,129.04,128.93,128.97,1382.741
2025-04-13 16:08:00,128.97,129.08,128.95,129.07,960.205
2025-04-13 16:09:00,129.07,129.28,129.06,129.28,2457.275
2025-04-13 16:10:00,129.28,129.29,128.97,129.02,1597.283
2025-04-13 16:11:00,129.02,129.24,128.99,129.24,1045.251
2025-04-13 16:12:00,129.24,129.25,129.12,129.19,605.193
2025-04-13 16:13:00,129.18,129.21,129.15,129.17,1173.662
2025-04-13 16:14:00,129.17,129.31,129.15,129.3,1391.808
2025-04-13 16:15:00,129.3,129.44,129.26,129.33,2921.137
2025-04-13 16:16:00,129.33,129.49,129.32,129.43,1493.302
2025-04-13 16:17:00,129.43,129.79,129.4,129.77,5013.407
2025-04-13 16:18:00,129.77,129.78,129.6,129.61,2346.501
2025-04-13 16:19:00,129.61,129.68,129.54,129.6,1409.307
2025-04-13 16:20:00,129.6,129.63,129.55,129.58,559.041
2025-04-13 16:21:00,129.57,129.66,129.55,129.58,991.406
2025-04-13 16:22:00,129.59,129.68,129.55,129.61,2491.613
2025-04-13 16:23:00,129.6,129.76,129.5,129.76,2917.643
2025-04-13 16:24:00,129.75,129.76,129.65,129.73,1125.282
2025-04-13 16:25:00,129.73,130.01,129.73,129.84,7342.38
2025-04-13 16:26:00,129.85,129.88,129.61,129.66,2310.466
2025-04-13 16:27:00,129.66,129.81,129.66,129.72,1884.434
2025-04-13 16:28:00,129.73,129.75,129.65,129.68,928.663
2025-04-13 16:29:00,129.67,129.89,129.63,129.89,2876.281
2025-04-13 16:30:00,129.89,129.89,129.67,129.71,1994.145
2025-04-13 16:31:00,129.71,129.75,129.6,129.72,3511.908
2025-04-13 16:32:00,129.73,129.89,129.66,129.69,1265.062
2025-04-13 16:33:00,129.69,129.75,129.55,129.61,1239.744
2025-04-13 16:34:00,129.6,129.68,129.56,129.57,2062.07
2025-04-13 16:35:00,129.57,129.67,129.56,129.65,843.409
2025-04-13 16:36:00,129.65,129.71,129.58,129.65,6047.745
2025-04-13 16:37:00,129.65,129.72,129.54,129.68,2550.776
2025-04-13 16:38:00,129.67,129.85,129.66,129.68,2357.294
2025-04-13 16:39:00,129.69,129.73,129.57,129.6,1155.185
2025-04-13 16:40:00,129.61,129.68,129.59,129.68,481.153
2025-04-13 16:41:00,129.68,129.74,129.64,129.65,1223.746
2025-04-13 16:42:00,129.65,129.7,129.4,129.5,2782.553
2025-04-13 16:43:00,129.5,129.54,129.47,129.5,490.642
2025-04-13 16:44:00,129.5,129.53,129.3,129.37,7057.699
2025-04-13 16:45:00,129.38,129.42,129.23,129.37,3848.527
2025-04-13 16:46:00,129.38,129.53,129.38,129.45,1507.662
2025-04-13 16:47:00,129.45,129.56,129.42,129.49,1206.191
2025-04-13 16:48:00,129.49,129.49,129.3,129.3,961.258
2025-04-13 16:49:00,129.29,129.33,129.21,129.32,1446.292
2025-04-13 16:50:00,129.32,129.42,129.25,129.42,646.348
2025-04-13 16:51:00,129.42,129.42,129.3,129.3,2130.19
2025-04-13 16:52:00,129.31,129.4,129.31,129.37,406.316
2025-04-13 16:53:00,129.38,129.41,129.3,129.41,575.434
2025-04-13 16:54:00,129.41,129.43,129.37,129.43,377.243
2025-04-13 16:55:00,129.43,129.53,129.42,129.5,4305.231
2025-04-13 16:56:00,129.5,129.63,129.49,129.59,1951.61
2025-04-13 16:57:00,129.59,129.65,129.58,129.62,963.634
2025-04-13 16:58:00,129.63,129.68,129.58,129.67,776.824
2025-04-13 16:59:00,129.66,129.67,129.59,129.6,1424.008
2025-04-13 17:00:00,129.61,129.61,129.53,129.57,1211.207
2025-04-13 17:01:00,129.56,129.59,129.46,129.58,2372.295
2025-04-13 17:02:00,129.59,129.62,129.47,129.62,697.125
2025-04-13 17:03:00,129.61,129.73,129.56,129.73,1448.045
2025-04-13 17:04:00,129.73,129.9,129.73,129.84,1753.357
2025-04-13 17:05:00,129.85,130.04,129.81,129.96,1946.369
2025-04-13 17:06:00,129.95,130.02,129.94,130.01,1350.585
2025-04-13 17:07:00,130.01,130.2,130.01,130.13,2482.423
2025-04-13 17:08:00,130.14,130.34,130.08,130.26,2778.309
2025-04-13 17:09:00,130.26,130.28,130.19,130.28,919.593
2025-04-13 17:10:00,130.28,130.28,130.18,130.2,1504.191
2025-04-13 17:11:00,130.2,130.36,130.19,130.34,2163.088
2025-04-13 17:12:00,130.34,130.36,130.17,130.18,2758.706
2025-04-13 17:13:00,130.18,130.43,130.16,130.43,1772.893
2025-04-13 17:14:00,130.43,130.44,130.32,130.44,1802.19
2025-04-13 17:15:00,130.44,130.63,130.38,130.38,3296.318
2025-04-13 17:16:00,130.39,130.45,130.14,130.17,2590.665
2025-04-13 17:17:00,130.16,130.24,130.14,130.17,760.602
2025-04-13 17:18:00,130.16,130.17,130.1,130.11,706.722
2025-04-13 17:19:00,130.12,131.24,130.11,131.19,15645.405
2025-04-13 17:20:00,131.18,132.45,131.12,132.21,71934.129
2025-04-13 17:21:00,132.21,132.56,131.64,131.85,14272.705
2025-04-13 17:22:00,131.85,132.11,131.57,131.6,4497.959
2025-04-13 17:23:00,131.59,131.8,131.55,131.75,5903.435
2025-04-13 17:24:00,131.75,132.05,131.72,131.9,3555.285
2025-04-13 17:25:00,131.9,131.9,131.46,131.52,5775.193
2025-04-13 17:26:00,131.52,131.57,131.23,131.24,3085.431
2025-04-13 17:27:00,131.24,131.35,131.04,131.18,5211.672
2025-04-13 17:28:00,131.19,131.24,131.05,131.05,2150.619
2025-04-13 17:29:00,131.05,131.2,130.93,131.13,3776.168
2025-04-13 17:30:00,131.13,131.44,131.1,131.28,6963.975
2025-04-13 17:31:00,131.28,131.3,130.93,131.02,2076.938
2025-04-13 17:32:00,131.02,131.08,130.77,130.77,2010.571
2025-04-13 17:33:00,130.77,130.94,130.65,130.93,3103.081
2025-04-13 17:34:00,130.93,130.95,130.62,130.77,1373.62
2025-04-13 17:35:00,130.77,130.93,130.76,130.84,1617.98
2025-04-13 17:36:00,130.85,131.03,130.75,130.94,1225.083
2025-04-13 17:37:00,130.94,131.23,130.89,130.99,1545.575
2025-04-13 17:38:00,131.0,131.17,130.98,130.99,2091.599
2025-04-13 17:39:00,130.99,131.11,130.96,131.07,1092.06
2025-04-13 17:40:00,131.08,131.21,131.06,131.17,1225.729
2025-04-13 17:41:00,131.17,131.31,131.16,131.25,9634.294
2025-04-13 17:42:00,131.26,131.38,131.25,131.3,1634.463
2025-04-13 17:43:00,131.29,131.58,131.24,131.44,10209.124
2025-04-13 17:44:00,131.44,131.58,131.31,131.35,4118.979
2025-04-13 17:45:00,131.36,131.58,131.19,131.5,2848.851
2025-04-13 17:46:00,131.5,131.66,131.43,131.58,3834.4
2025-04-13 17:47:00,131.57,131.59,131.29,131.46,1136.617
2025-04-13 17:48:00,131.46,131.6,131.37,131.6,1961.446
2025-04-13 17:49:00,131.61,131.77,131.59,131.75,2250.24
2025-04-13 17:50:00,131.76,132.12,131.71,131.97,5582.558
2025-04-13 17:51:00,131.97,132.11,131.84,131.97,2741.451
2025-04-13 17:52:00,131.96,132.09,131.95,131.99,3208.873
2025-04-13 17:53:00,131.99,131.99,131.86,131.89,1146.082
2025-04-13 17:54:00,131.9,131.99,131.85,131.96,873.147
2025-04-13 17:55:00,131.96,132.04,131.89,131.89,1211.329
2025-04-13 17:56:00,131.9,132.03,131.86,131.92,1770.045
2025-04-13 17:57:00,131.92,131.93,131.75,131.82,1132.943
2025-04-13 17:58:00,131.81,131.89,131.76,131.78,1322.253
2025-04-13 17:59:00,131.78,131.79,131.62,131.62,1350.915
2025-04-13 18:00:00,131.62,131.68,131.57,131.57,1000.271
2025-04-13 18:01:00,131.57,131.58,131.35,131.37,3295.744
2025-04-13 18:02:00,131.38,131.65,131.3,131.57,2386.315
2025-04-13 18:03:00,131.58,131.73,131.57,131.63,1521.305
2025-04-13 18:04:00,131.63,131.73,131.62,131.64,1528.862
2025-04-13 18:05:00,131.64,131.79,131.5,131.6,2017.894
2025-04-13 18:06:00,131.6,131.81,131.45,131.81,2200.904
2025-04-13 18:07:00,131.82,132.29,131.82,132.28,4006.295
2025-04-13 18:08:00,132.28,132.29,132.14,132.14,2485.143
2025-04-13 18:09:00,132.13,132.25,131.98,132.14,9133.186
2025-04-13 18:10:00,132.14,132.2,131.84,131.85,1893.842
2025-04-13 18:11:00,131.85,132.04,131.83,132.02,1563.994
2025-04-13 18:12:00,132.01,132.01,131.89,131.97,793.322
2025-04-13 18:13:00,131.98,132.06,131.83,131.83,1954.115
2025-04-13 18:14:00,131.84,131.98,131.84,131.89,1987.001
2025-04-13 18:15:00,131.88,131.94,131.69,131.71,2891.06
2025-04-13 18:16:00,131.71,131.73,131.51,131.52,2798.348
2025-04-13 18:17:00,131.53,131.53,131.17,131.34,4591.345
2025-04-13 18:18:00,131.33,131.35,131.17,131.28,2819.32
2025-04-13 18:19:00,131.28,131.52,131.2,131.41,1163.201
2025-04-13 18:20:00,131.41,131.5,131.29,131.29,5541.229
2025-04-13 18:21:00,131.28,131.28,131.14,131.23,1189.191
2025-04-13 18:22:00,131.24,131.35,131.23,131.35,1282.168
2025-04-13 18:23:00,131.34,131.44,131.29,131.34,1016.917
2025-04-13 18:24:00,131.33,131.38,131.16,131.19,1476.146
2025-04-13 18:25:00,131.19,131.32,131.17,131.31,1158.882
2025-04-13 18:26:00,131.3,131.53,131.29,131.5,828.441
2025-04-13 18:27:00,131.5,131.54,131.43,131.49,964.808
2025-04-13 18:28:00,131.49,131.72,131.34,131.61,2931.31
2025-04-13 18:29:00,131.62,131.86,131.58,131.62,1670.39
2025-04-13 18:30:00,131.62,131.95,131.58,131.89,2020.809
2025-04-13 18:31:00,131.89,131.93,131.71,131.76,2194.474
2025-04-13 18:32:00,131.76,131.9,131.67,131.82,2130.453
2025-04-13 18:33:00,131.81,131.87,131.66,131.84,746.017
2025-04-13 18:34:00,131.84,131.88,131.7,131.7,2053.996
2025-04-13 18:35:00,131.7,131.99,131.67,131.97,1443.862
2025-04-13 18:36:00,131.98,132.12,131.84,132.01,2270.95
2025-04-13 18:37:00,132.01,132.01,131.8,131.91,1272.836
2025-04-13 18:38:00,131.91,132.03,131.88,131.96,2470.628
2025-04-13 18:39:00,131.96,132.18,131.92,132.11,2030.534
2025-04-13 18:40:00,132.12,132.12,131.87,131.92,2847.319
2025-04-13 18:41:00,131.93,131.98,131.77,131.77,1260.121
2025-04-13 18:42:00,131.77,131.94,131.68,131.91,1194.904
2025-04-13 18:43:00,131.9,131.99,131.9,131.93,1176.159
2025-04-13 18:44:00,131.94,132.09,131.93,131.97,1477.437
2025-04-13 18:45:00,131.96,132.03,131.71,131.71,2988.625
2025-04-13 18:46:00,131.71,131.86,131.71,131.86,1026.582
2025-04-13 18:47:00,131.86,131.86,131.63,131.64,1517.364
2025-04-13 18:48:00,131.63,131.74,131.63,131.66,693.394
2025-04-13 18:49:00,131.66,131.74,131.65,131.66,657.075
2025-04-13 18:50:00,131.66,131.71,131.58,131.68,756.611
2025-04-13 18:51:00,131.68,131.87,131.59,131.68,1255.587
2025-04-13 18:52:00,131.68,131.7,131.6,131.65,533.962
2025-04-13 18:53:00,131.65,131.81,131.64,131.72,1408.696
2025-04-13 18:54:00,131.72,131.87,131.72,131.77,481.522
2025-04-13 18:55:00,131.78,131.78,131.63,131.68,778.659
2025-04-13 18:56:00,131.69,131.71,131.62,131.69,548.746
2025-04-13 18:57:00,131.69,131.7,131.49,131.5,1055.552
2025-04-13 18:58:00,131.5,131.56,131.42,131.42,1816.175
2025-04-13 18:59:00,131.42,131.43,131.38,131.4,999.159
2025-04-13 19:00:00,131.41,131.43,131.36,131.39,1231.13
2025-04-13 19:01:00,131.4,131.49,131.38,131.47,981.51
2025-04-13 19:02:00,131.47,131.47,131.06,131.07,2077.907
2025-04-13 19:03:00,131.07,131.17,130.86,130.86,3160.266
2025-04-13 19:04:00,130.85,131.02,130.74,131.0,3442.673
2025-04-13 19:05:00,130.99,131.02,130.82,130.82,2049.606
2025-04-13 19:06:00,130.83,130.95,130.83,130.93,1153.7
2025-04-13 19:07:00,130.93,130.97,130.68,130.79,2237.325
2025-04-13 19:08:00,130.8,130.8,130.66,130.77,1404.144
2025-04-13 19:09:00,130.77,130.78,130.26,130.3,4424.983
2025-04-13 19:10:00,130.29,130.58,130.24,130.58,1681.089
2025-04-13 19:11:00,130.58,130.64,130.52,130.55,1101.777
2025-04-13 19:12:00,130.56,130.63,130.54,130.63,922.805
2025-04-13 19:13:00,130.62,130.73,130.57,130.73,1290.48
2025-04-13 19:14:00,130.72,130.72,130.46,130.6,2019.448
2025-04-13 19:15:00,130.6,130.72,130.41,130.61,1252.455
2025-04-13 19:16:00,130.6,130.86,130.59,130.84,1260.831
2025-04-13 19:17:00,130.84,130.84,130.6,130.69,948.973
2025-04-13 19:18:00,130.69,130.75,130.5,130.68,1084.103
2025-04-13 19:19:00,130.67,130.76,130.61,130.72,1141.073
2025-04-13 19:20:00,130.73,130.73,130.29,130.29,1300.778
2025-04-13 19:21:00,130.29,130.38,130.14,130.31,1573.849
2025-04-13 19:22:00,130.32,130.46,130.3,130.44,846.832
2025-04-13 19:23:00,130.44,130.51,130.37,130.48,1563.951
2025-04-13 19:24:00,130.47,130.5,130.37,130.49,655.614
2025-04-13 19:25:00,130.49,130.58,130.46,130.53,622.049
2025-04-13 19:26:00,130.52,130.68,130.48,130.54,1041.406
2025-04-13 19:27:00,130.54,130.54,130.35,130.37,1008.603
2025-04-13 19:28:00,130.38,130.43,130.33,130.33,388.07
2025-04-13 19:29:00,130.32,130.43,130.27,130.42,549.485
2025-04-13 19:30:00,130.42,130.75,130.36,130.52,1726.547
2025-04-13 19:31:00,130.53,130.56,130.2,130.33,1823.126
2025-04-13 19:32:00,130.33,130.4,130.3,130.38,741.527
2025-04-13 19:33:00,130.38,130.48,130.28,130.32,1024.855
2025-04-13 19:34:00,130.32,130.52,130.28,130.31,2011.203
2025-04-13 19:35:00,130.3,130.43,130.18,130.21,1939.143
2025-04-13 19:36:00,130.22,130.3,129.93,129.96,6014.465
2025-04-13 19:37:00,129.96,129.96,128.91,129.08,20726.572
2025-04-13 19:38:00,129.09,129.25,128.81,128.86,16230.296
2025-04-13 19:39:00,128.86,128.86,127.9,128.02,17545.518
2025-04-13 19:40:00,128.01,128.42,127.89,128.06,16706.43
2025-04-13 19:41:00,128.06,128.08,127.05,127.37,29147.106
2025-04-13 19:42:00,127.36,127.74,127.23,127.64,16254.402
2025-04-13 19:43:00,127.63,128.37,127.53,128.29,10625.735
2025-04-13 19:44:00,128.3,128.41,127.82,127.82,7600.899
2025-04-13 19:45:00,127.83,127.9,127.48,127.68,14487.784
2025-04-13 19:46:00,127.69,127.92,127.57,127.68,10625.649
2025-04-13 19:47:00,127.69,128.47,127.67,128.11,5101.707
2025-04-13 19:48:00,128.11,128.21,127.91,128.15,4255.543
2025-04-13 19:49:00,128.14,128.54,128.14,128.51,4747.81
2025-04-13 19:50:00,128.51,128.77,128.38,128.6,8848.578
2025-04-13 19:51:00,128.6,128.69,128.37,128.4,4178.822
2025-04-13 19:52:00,128.4,128.4,128.02,128.19,3001.712
2025-04-13 19:53:00,128.2,128.44,128.13,128.14,1776.632
2025-04-13 19:54:00,128.14,128.33,128.11,128.29,3135.454
2025-04-13 19:55:00,128.29,128.52,128.2,128.48,1774.066
2025-04-13 19:56:00,128.47,128.5,128.3,128.37,3539.122
2025-04-13 19:57:00,128.36,128.37,128.04,128.04,3152.117
2025-04-13 19:58:00,128.04,128.18,128.02,128.14,3348.691
2025-04-13 19:59:00,128.13,128.22,128.04,128.21,2068.987
2025-04-13 20:00:00,128.22,128.24,127.54,127.54,3629.329
2025-04-13 20:01:00,127.54,128.0,127.44,127.91,7064.828
2025-04-13 20:02:00,127.91,128.09,127.68,127.82,5134.92
2025-04-13 20:03:00,127.82,128.61,127.73,128.58,6594.807
2025-04-13 20:04:00,128.59,128.65,128.38,128.52,6693.275
2025-04-13 20:05:00,128.51,128.57,128.34,128.53,5462.165
2025-04-13 20:06:00,128.54,129.14,128.54,128.89,4617.898
2025-04-13 20:07:00,128.9,129.08,128.87,128.93,3628.083
2025-04-13 20:08:00,128.93,129.07,128.9,128.92,3795.666
2025-04-13 20:09:00,128.92,129.0,128.73,128.75,2057.163
2025-04-13 20:10:00,128.75,128.83,128.6,128.78,2009.689
2025-04-13 20:11:00,128.78,129.06,128.7,129.03,2333.358
2025-04-13 20:12:00,129.02,129.08,128.86,129.05,1094.967
2025-04-13 20:13:00,129.06,129.56,129.01,129.56,2798.961
2025-04-13 20:14:00,129.57,129.72,129.23,129.31,6267.029
2025-04-13 20:15:00,129.3,129.67,129.23,129.62,5878.326
2025-04-13 20:16:00,129.62,129.83,129.53,129.82,5099.903
2025-04-13 20:17:00,129.82,129.85,129.49,129.49,4097.199
2025-04-13 20:18:00,129.49,129.62,129.27,129.32,8116.411
2025-04-13 20:19:00,129.32,129.49,129.27,129.38,1281.717
2025-04-13 20:20:00,129.38,129.58,129.33,129.47,2253.088
2025-04-13 20:21:00,129.48,129.53,129.18,129.31,2103.589
2025-04-13 20:22:00,129.32,129.38,129.24,129.28,1244.138
2025-04-13 20:23:00,129.28,129.33,128.91,128.92,2053.044
2025-04-13 20:24:00,128.92,129.15,128.91,129.12,2105.645
2025-04-13 20:25:00,129.11,129.11,128.93,129.01,4797.041
2025-04-13 20:26:00,129.01,129.03,128.81,129.03,1572.515
2025-04-13 20:27:00,129.03,129.08,128.8,128.91,2030.605
2025-04-13 20:28:00,128.9,128.95,128.76,128.77,1773.444
2025-04-13 20:29:00,128.77,128.89,128.77,128.83,2181.501
2025-04-13 20:30:00,128.82,128.9,128.64,128.64,2575.532
2025-04-13 20:31:00,128.64,128.66,128.3,128.39,4118.736
2025-04-13 20:32:00,128.38,128.5,128.31,128.37,2914.05
2025-04-13 20:33:00,128.37,128.44,127.96,127.99,5804.603
2025-04-13 20:34:00,127.99,128.2,127.96,127.97,2191.824
2025-04-13 20:35:00,127.96,127.96,127.51,127.51,11219.563
2025-04-13 20:36:00,127.52,127.82,127.52,127.81,4743.42
2025-04-13 20:37:00,127.82,127.82,127.53,127.54,1959.708
2025-04-13 20:38:00,127.55,127.55,126.96,126.96,12180.937
2025-04-13 20:39:00,126.96,127.06,126.83,126.83,5873.502
2025-04-13 20:40:00,126.82,126.87,126.2,126.3,22310.01
2025-04-13 20:41:00,126.3,126.76,126.24,126.75,5759.834
2025-04-13 20:42:00,126.75,126.75,126.3,126.38,3616.244
2025-04-13 20:43:00,126.38,127.01,126.38,127.01,5522.372
2025-04-13 20:44:00,127.0,127.0,126.43,126.44,3528.239
2025-04-13 20:45:00,126.44,126.47,126.34,126.47,4424.596
2025-04-13 20:46:00,126.47,126.56,126.4,126.53,2763.961
2025-04-13 20:47:00,126.53,126.87,126.52,126.69,2546.403
2025-04-13 20:48:00,126.68,126.88,126.63,126.76,3028.186
2025-04-13 20:49:00,126.76,126.9,126.72,126.86,2334.085
2025-04-13 20:50:00,126.86,126.98,126.74,126.96,3883.177
2025-04-13 20:51:00,126.96,127.05,126.74,126.78,2972.764
2025-04-13 20:52:00,126.77,126.77,126.61,126.75,3974.295
2025-04-13 20:53:00,126.75,126.8,126.58,126.6,2136.944
2025-04-13 20:54:00,126.61,126.62,126.32,126.42,2713.334
2025-04-13 20:55:00,126.43,126.45,126.09,126.39,5413.65
2025-04-13 20:56:00,126.39,126.86,126.39,126.82,3594.484
2025-04-13 20:57:00,126.82,126.9,126.72,126.74,2295.522
2025-04-13 20:58:00,126.74,126.85,126.72,126.83,1212.669
2025-04-13 20:59:00,126.83,126.83,126.63,126.73,1112.823
2025-04-13 21:00:00,126.72,126.76,126.54,126.62,2805.67
2025-04-13 21:01:00,126.61,126.61,126.1,126.13,4965.408
2025-04-13 21:02:00,126.12,126.12,125.76,125.84,7719.364
